_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a67b6b361d34247c210a"),221,6,1088885679927554048,Fear,1.31484,1069,5033,0,0.043,0.061,43,1.31484,true,3.0293837776852097,3.701913211212344,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c210b"),221,5,1088885408895811586,Joy,1.31484,728,3846,0,0.029,0.046,36,1.31484,true,2.8627275283179747,3.5851221863068155,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c210c"),221,4,1088885126027755521,Joy,1.31484,713,3573,0,0.029,0.043,29,1.31484,true,2.8536982117761744,3.5531545481696254,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c210d"),221,3,1088884853959999489,Joy,1.31484,754,3638,0,0.03,0.044,22,1.31484,true,2.8779469516291885,3.5609820555862353,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c210e"),221,2,1088884558848774144,Fear,1.31484,876,4215,0,0.035,0.051,15,1.31484,true,2.9429995933660407,3.62490060220449,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c210f"),221,1,1088884082161770496,Joy,1.31484,962,4117,0,0.039,0.05,8,1.31484,true,2.9836262871245345,3.6146863422820124,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2110"),221,0,1088883676425998337,Joy,1.31484,11199,23112,0,0.451,0.279,1,1.31484,true,4.049218022670182,4.363856319295069,1.3,5.660866426244061
ObjectId("5d34a67b6b361d34247c2111"),224,14,1026547500503654400,Joy,0.79096,5,19,0,0.041,0.068,100,0.79096,false,0.7781512503836436,1.3010299956639813,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2112"),224,13,1026547307758514177,Joy,0.79096,9,20,0,0.073,0.071,93,0.79096,false,1,1.3222192947339193,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2113"),224,12,1026546694954016768,Joy,0.79096,1,8,0,0.008,0.028,86,0.79096,false,0.3010299956639812,0.9542425094393249,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2114"),224,11,1026546610094800896,Surprise,0.79096,4,19,0,0.033,0.068,79,0.79096,false,0.6989700043360189,1.3010299956639813,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2115"),224,10,1026546433686552576,Joy,0.79096,5,23,0,0.041,0.082,72,0.79096,false,0.7781512503836436,1.380211241711606,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2116"),224,9,1026546112067301376,Joy,0.79096,6,15,0,0.049,0.053,65,0.79096,false,0.8450980400142568,1.2041199826559248,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2117"),224,8,1026545472347860992,Joy,0.79096,7,20,0,0.057,0.071,58,0.79096,false,0.9030899869919435,1.3222192947339193,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2118"),224,7,1026545232249118720,Joy,0.79096,6,16,0,0.049,0.057,50,0.79096,false,0.8450980400142568,1.2304489213782739,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2119"),224,6,1026545129220321281,Fear,0.79096,9,30,0,0.073,0.107,43,0.79096,false,1,1.4913616938342726,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211a"),224,5,1026544643041722368,Joy,0.79096,6,15,0,0.049,0.053,36,0.79096,false,0.8450980400142568,1.2041199826559248,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211b"),224,4,1026544565157650435,Joy,0.79096,3,9,0,0.024,0.032,29,0.79096,false,0.6020599913279624,1,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211c"),224,3,1026544387411460096,Joy,0.79096,2,9,0,0.016,0.032,22,0.79096,false,0.47712125471966244,1,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211d"),224,2,1026544255592873985,Joy,0.79096,3,6,0,0.024,0.021,15,0.79096,false,0.6020599913279624,0.8450980400142568,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211e"),224,1,1026544069760016385,Joy,0.79096,1,10,0,0.008,0.036,8,0.79096,false,0.3010299956639812,1.0413926851582251,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c211f"),224,0,1026543805908934657,Fear,0.79096,55,61,0,0.447,0.217,1,0.79096,false,1.7481880270062005,1.792391689498254,0.8,3.3914644118391033
ObjectId("5d34a67b6b361d34247c2120"),228,14,1131986641869004800,Joy,1.63095,186,443,0,0.037,0.046,100,1.63095,false,2.271841606536499,2.6473829701146196,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2121"),228,13,1131986639528562689,Joy,1.63095,200,442,0,0.04,0.046,93,1.63095,false,2.303196057420489,2.6464037262230695,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2122"),228,12,1131986635988586497,Joy,1.63095,148,377,0,0.03,0.039,86,1.63095,false,2.173186268412274,2.5774917998372255,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2123"),228,11,1131986634600308736,Joy,1.63095,304,690,0,0.061,0.072,79,1.63095,false,2.484299839346786,2.8394780473741985,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2124"),228,10,1131986633182650369,Joy,1.63095,187,496,0,0.038,0.052,72,1.63095,false,2.27415784926368,2.696356388733332,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2125"),228,9,1131986631701999617,Fear,1.63095,190,525,0,0.038,0.055,65,1.63095,false,2.2810333672477277,2.7209857441537393,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2126"),228,8,1131986629084819458,Joy,1.63095,128,382,0,0.026,0.04,58,1.63095,false,2.110589710299249,2.583198773968623,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2127"),228,7,1131986625280524288,Joy,1.63095,195,458,0,0.039,0.048,50,1.63095,false,2.292256071356476,2.661812685537261,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2128"),228,6,1131986620087963648,Joy,1.63095,183,450,0,0.037,0.047,43,1.63095,false,2.2648178230095364,2.6541765418779604,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c2129"),228,5,1131986616782921728,Joy,1.63095,182,447,0,0.037,0.047,36,1.63095,false,2.2624510897304293,2.651278013998144,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212a"),228,4,1131986614933229568,Joy,1.63095,204,459,0,0.041,0.048,29,1.63095,false,2.311753861055754,2.662757831681574,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212b"),228,3,1131986611187724288,Joy,1.63095,243,529,0,0.049,0.055,22,1.63095,false,2.387389826338729,2.724275869600789,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212c"),228,2,1131986608557830145,Joy,1.63095,131,392,0,0.026,0.041,15,1.63095,false,2.12057393120585,2.5943925503754266,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212d"),228,1,1131986606708150272,Joy,1.63095,263,532,0,0.053,0.056,8,1.63095,false,2.4216039268698313,2.7267272090265724,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212e"),228,0,1131986605399576577,Fear,1.63095,2225,2941,0,0.448,0.308,1,1.63095,false,3.3475251599986895,3.4686426683915115,1.6,4.892851174710722
ObjectId("5d34a67b6b361d34247c212f"),230,14,1143619498068598784,Surprise,0.87166,30,1950,0,0.004,0.039,100,0.87166,false,1.4913616938342726,3.2902572693945182,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2130"),230,13,1143447722403520513,Surprise,0.87166,48,2544,0,0.006,0.051,93,0.87166,false,1.6901960800285136,3.4056877866727775,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2131"),230,12,1143438295940128773,Joy,0.87166,79,4784,0,0.01,0.096,86,0.87166,false,1.9030899869919435,3.6798819421128623,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2132"),230,11,1143243202960531457,Surprise,0.87166,332,11919,0,0.044,0.239,79,0.87166,false,2.5224442335063197,4.076276255404218,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2133"),230,10,1143243194534125568,Sadness,0.87166,47,1030,0,0.006,0.021,72,0.87166,false,1.6812412373755872,3.0132586652835167,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2134"),230,9,1143243186162282496,Joy,0.87166,39,885,0,0.005,0.018,65,0.87166,false,1.6020599913279623,2.9474337218870508,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2135"),230,8,1143243184409104386,Joy,0.87166,35,856,0,0.005,0.017,58,0.87166,false,1.5563025007672873,2.932980821923198,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2136"),230,7,1143243182542675975,Joy,0.87166,37,758,0,0.005,0.015,50,0.87166,false,1.5797835966168101,2.88024177589548,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2137"),230,6,1143243180072157184,Joy,0.87166,36,762,0,0.005,0.015,43,0.87166,false,1.568201724066995,2.8825245379548803,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2138"),230,5,1143243178201497602,Joy,0.87166,37,772,0,0.005,0.015,36,0.87166,false,1.5797835966168101,2.888179493918325,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c2139"),230,4,1143243176397987841,Disgust,0.87166,36,748,0,0.005,0.015,29,0.87166,false,1.568201724066995,2.8744818176994666,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c213a"),230,3,1143243174447648768,Surprise,0.87166,38,725,0,0.005,0.015,22,0.87166,false,1.591064607026499,2.8609366207000937,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c213b"),230,2,1143243172610527233,Disgust,0.87166,38,749,0,0.005,0.015,15,0.87166,false,1.591064607026499,2.8750612633917,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c213c"),230,1,1143243170685300736,Disgust,0.87166,39,782,0,0.005,0.016,8,0.87166,false,1.6020599913279623,2.8937617620579434,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c213d"),230,0,1143243166516240385,Fear,0.87166,6684,20669,0,0.885,0.414,1,0.87166,false,3.8251014115980033,4.315340476627288,0.9,3.417471693203293
ObjectId("5d34a67b6b361d34247c213e"),239,15,1098662855761510401,Joy,0.7633,133,612,1,0.072,0.094,100,0.7633,false,2.1271047983648077,2.787460474518415,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c213f"),239,14,1098662855153315840,Fear,0.7633,53,267,0,0.029,0.041,93,0.7633,false,1.7323937598229686,2.428134794028789,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2140"),239,13,1098662854549336064,Fear,0.7633,64,301,0,0.035,0.046,87,0.7633,false,1.8129133566428555,2.4800069429571505,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2141"),239,12,1098662853823741952,Joy,0.7633,64,297,0,0.035,0.046,80,0.7633,false,1.8129133566428555,2.4742162640762553,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2142"),239,11,1098662852993400832,Joy,0.7633,57,281,0,0.031,0.043,74,0.7633,false,1.7634279935629373,2.450249108319361,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2143"),239,10,1098662852250894336,Joy,0.7633,63,305,0,0.034,0.047,67,0.7633,false,1.806179973983887,2.48572142648158,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2144"),239,9,1098662851634319360,Joy,0.7633,58,284,0,0.032,0.044,60,0.7633,false,1.7708520116421442,2.45484486000851,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2145"),239,8,1098662851009368064,Disgust,0.7633,68,307,0,0.037,0.047,54,0.7633,false,1.8388490907372552,2.4885507165004443,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2146"),239,7,1098662850392817664,Surprise,0.7633,64,317,0,0.035,0.049,47,0.7633,false,1.8129133566428555,2.5024271199844326,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2147"),239,6,1098662849767911425,Joy,0.7633,65,342,0,0.035,0.052,41,0.7633,false,1.8195439355418688,2.5352941200427703,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2148"),239,5,1098662849121943553,Joy,0.7633,65,322,0,0.035,0.049,34,0.7633,false,1.8195439355418688,2.509202522331103,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c2149"),239,4,1098662848501182464,Joy,0.7633,72,335,0,0.039,0.051,27,0.7633,false,1.863322860120456,2.526339277389844,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c214a"),239,3,1098662847863611392,Sadness,0.7633,71,334,0,0.039,0.051,21,0.7633,false,1.8573324964312685,2.525044807036845,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c214b"),239,2,1098662847238656001,Joy,0.7633,69,348,0,0.038,0.053,14,0.7633,false,1.845098040014257,2.5428254269591797,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c214c"),239,1,1098662846596927488,Fear,0.7633,77,387,0,0.042,0.059,8,0.7633,false,1.8920946026904804,2.5888317255942073,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c214d"),239,0,1098662845951094784,Joy,0.7633,792,1487,0,0.431,0.228,1,0.7633,false,2.8992731873176036,3.17260293120986,0.8,3.563599728881531
ObjectId("5d34a67b6b361d34247c214e"),246,15,937747724593778688,Joy,1.04661,146,437,0,0.032,0.047,100,1.04661,false,2.167317334748176,2.6414741105040997,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c214f"),246,14,937721039295008770,Joy,1.04661,186,537,0,0.041,0.058,93,1.04661,false,2.271841606536499,2.7307822756663893,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2150"),246,13,937719558013702144,Joy,1.04661,361,766,0,0.079,0.083,87,1.04661,false,2.558708570533166,2.884795363948981,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2151"),246,12,937718917690220545,Joy,1.04661,188,488,0,0.041,0.053,80,1.04661,false,2.2764618041732443,2.6893088591236203,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2152"),246,11,937718295616262147,Joy,1.04661,380,680,0,0.083,0.074,74,1.04661,false,2.5809249756756194,2.833147111912785,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2153"),246,10,937717568428756993,Fear,1.04661,207,537,0,0.045,0.058,67,1.04661,false,2.3180633349627615,2.7307822756663893,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2154"),246,9,937716775143297025,Joy,1.04661,232,509,0,0.051,0.055,60,1.04661,false,2.367355921026019,2.7075701760979363,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2155"),246,8,937716322531708928,Surprise,1.04661,216,482,0,0.047,0.052,54,1.04661,false,2.3364597338485296,2.683947130751512,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2156"),246,7,937715789897093122,Fear,1.04661,254,489,0,0.056,0.053,47,1.04661,false,2.406540180433955,2.690196080028514,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2157"),246,6,937714804868907008,Joy,1.04661,240,474,0,0.053,0.051,41,1.04661,false,2.3820170425748683,2.6766936096248664,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2158"),246,5,937714328354152448,Joy,1.04661,191,445,0,0.042,0.048,34,1.04661,false,2.2833012287035497,2.649334858712142,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c2159"),246,4,937713911587012610,Joy,1.04661,216,482,0,0.047,0.052,27,1.04661,false,2.3364597338485296,2.683947130751512,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c215a"),246,3,937712942757416960,Joy,1.04661,225,493,0,0.049,0.053,21,1.04661,false,2.3541084391474008,2.693726948923647,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c215b"),246,2,937712410550521856,Joy,1.04661,244,522,0,0.054,0.056,14,1.04661,false,2.3891660843645326,2.718501688867274,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c215c"),246,1,937711174489137152,Surprise,1.04661,365,674,0,0.08,0.073,8,1.04661,false,2.5634810853944106,2.829303772831025,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c215d"),246,0,937710418725888000,Fear,1.04661,899,1223,0,0.198,0.132,1,1.04661,false,2.9542425094393248,3.087781417809542,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c215e"),255,16,1077486192566984704,Joy,0.84309,173,345,3,0.062,0.072,100,0.84309,false,2.2405492482826,2.5390760987927767,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c215f"),255,15,1077486187449851906,Joy,0.84309,95,215,8,0.034,0.045,94,0.84309,false,1.9822712330395684,2.3344537511509307,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2160"),255,14,1077486155166298112,Fear,0.84309,99,190,3,0.036,0.04,88,0.84309,false,2,2.2810333672477277,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2161"),255,13,1077486143116009475,Fear,0.84309,82,157,8,0.029,0.033,81,0.84309,false,1.919078092376074,2.1986570869544226,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2162"),255,12,1077486137743155200,Joy,0.84309,87,179,4,0.031,0.037,75,0.84309,false,1.9444826721501687,2.255272505103306,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2163"),255,11,1077486110522118144,Sadness,0.84309,109,190,5,0.039,0.04,69,0.84309,false,2.041392685158225,2.2810333672477277,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2164"),255,10,1077486099113615360,Joy,0.84309,95,200,2,0.034,0.042,63,0.84309,false,1.9822712330395684,2.303196057420489,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2165"),255,9,1077486077508759553,Fear,0.84309,137,254,9,0.049,0.053,57,0.84309,false,2.1398790864012365,2.406540180433955,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2166"),255,8,1077486060546867202,Joy,0.84309,185,331,2,0.066,0.069,50,0.84309,false,2.2695129442179165,2.5211380837040362,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2167"),255,7,1077486050552020992,Joy,0.84309,118,199,2,0.042,0.041,44,0.84309,false,2.0755469613925306,2.3010299956639813,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2168"),255,6,1077486045300736000,Joy,0.84309,104,158,5,0.037,0.033,38,0.84309,false,2.0211892990699383,2.2013971243204513,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c2169"),255,5,1077486020139061248,Joy,0.84309,164,343,5,0.059,0.071,32,0.84309,false,2.2174839442139063,2.53655844257153,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216a"),255,4,1077486008990609409,Surprise,0.84309,96,166,4,0.035,0.035,26,0.84309,false,1.9867717342662448,2.2227164711475833,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216b"),255,3,1077485995648524289,Joy,0.84309,104,162,4,0.037,0.034,20,0.84309,false,2.0211892990699383,2.2121876044039577,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216c"),255,2,1077485974148526080,Joy,0.84309,111,186,5,0.04,0.039,13,0.84309,false,2.0492180226701815,2.271841606536499,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216d"),255,1,1077485960961630208,Fear,0.84309,115,231,2,0.041,0.048,7,0.84309,false,2.0644579892269186,2.3654879848909,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216e"),255,0,1077485942972313600,Anger,0.84309,907,1300,2,0.326,0.27,1,0.84309,false,2.958085848521085,3.1142772965615864,0.8,3.0073209529227447
ObjectId("5d34a67b6b361d34247c216f"),260,16,1035572258335596544,Joy,1.33976,9,42,0,0.029,0.067,100,1.33976,false,1,1.6334684555795864,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2170"),260,15,1035572256531984384,Fear,1.33976,11,37,0,0.036,0.059,94,1.33976,false,1.0791812460476249,1.5797835966168101,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2171"),260,14,1035572254694952965,Joy,1.33976,14,31,1,0.045,0.049,88,1.33976,false,1.1760912590556813,1.505149978319906,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2172"),260,13,1035572252673232897,Joy,1.33976,16,30,1,0.052,0.048,81,1.33976,false,1.2304489213782739,1.4913616938342726,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2173"),260,12,1035572250504835072,Fear,1.33976,13,29,2,0.042,0.046,75,1.33976,false,1.146128035678238,1.4771212547196624,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2174"),260,11,1035572247807832064,Disgust,1.33976,10,33,2,0.032,0.053,69,1.33976,false,1.0413926851582251,1.5314789170422551,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2175"),260,10,1035572245328998400,Disgust,1.33976,13,28,2,0.042,0.045,63,1.33976,false,1.146128035678238,1.462397997898956,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2176"),260,9,1035572243651276800,Joy,1.33976,15,37,1,0.049,0.059,57,1.33976,false,1.2041199826559248,1.5797835966168101,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2177"),260,8,1035572241604509697,Fear,1.33976,10,28,1,0.032,0.045,50,1.33976,false,1.0413926851582251,1.462397997898956,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2178"),260,7,1035572239264043008,Joy,1.33976,10,25,1,0.032,0.04,44,1.33976,false,1.0413926851582251,1.414973347970818,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2179"),260,6,1035572236789407744,Joy,1.33976,9,25,0,0.029,0.04,38,1.33976,false,1,1.414973347970818,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217a"),260,5,1035572234658693121,Fear,1.33976,10,29,0,0.032,0.046,32,1.33976,false,1.0413926851582251,1.4771212547196624,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217b"),260,4,1035572232259600384,Fear,1.33976,30,41,1,0.097,0.065,26,1.33976,false,1.4913616938342726,1.6232492903979006,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217c"),260,3,1035572230699319296,Fear,1.33976,13,42,0,0.042,0.067,20,1.33976,false,1.146128035678238,1.6334684555795864,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217d"),260,2,1035572229248040962,Surprise,1.33976,23,50,1,0.074,0.08,13,1.33976,false,1.380211241711606,1.7075701760979363,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217e"),260,1,1035572226907668480,Surprise,1.33976,15,32,0,0.049,0.051,7,1.33976,false,1.2041199826559248,1.5185139398778875,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c217f"),260,0,1035572223858429953,Surprise,1.33976,87,88,0,0.282,0.14,1,1.33976,false,1.9444826721501687,1.9493900066449128,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c2180"),263,16,1141162938125959170,Fear,0.96141,228,1170,0,0.047,0.069,100,0.96141,true,2.359835482339888,3.068556895072363,1,4.8656605575536735
ObjectId("5d34a67b6b361d34247c2181"),263,15,1141162872405471232,Fear,0.96141,221,870,0,0.046,0.052,94,0.96141,true,2.346352974450639,2.9400181550076634,1,4.8656605575536735
ObjectId("5d34a67b6b361d34247c2182"),263,14,1141162791061114880,Anger,0.96141,125,848,0,0.026,0.05,88,0.96141,true,2.100370545117563,2.928907690243953,1,4.8656605575536735
